name,transfer_fee,market_value_in_eur,days_left_on_contract,age,position,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name
Aleksey Miranchuk,14500000.0,18000000.0,2708.0,25,Midfield,182.0,1,0,12.36,4.154999999999999,6.648,1.2233651726671564,2722.0,3.687,9.036,12.36,1.0789679437060202,3837.0,2020,Atalanta BC
Kai Havertz,80000000.0,81000000.0,2890.0,21,Attack,193.0,1,1,14.682,7.341,8.594000000000001,1.3510666315512245,3797.0,17.516000000000002,5.491,10.116,1.5658870507701084,3506.0,2020,Chelsea
Cédric Kipré,1100000.0,1200000.0,2524.0,24,Defender,193.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,2020,West Brom
Gabriel Charpentier,1500000.0,225000.0,2159.0,21,Attack,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Genoa
Adrien Tamèze,3900000.0,4500000.0,2159.0,26,Midfield,182.0,0,1,0.924,0.0,0.934,3.1880108991825615,734.0,0.0,2.7720000000000002,10.164,1.0674347678752965,2951.0,2020,Hellas Verona
Timothy Castagne,20900000.0,18000000.0,2524.0,25,Defender,185.0,0,1,1.5310000000000001,2.802,7.135000000000001,1.7099165894346617,2158.0,4.333,3.0620000000000003,4.593,1.4820359281437128,2672.0,2020,Leicester
Matty Cash,15750000.0,4800000.0,2524.0,23,Defender,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Aston Villa
Koray Günter,2400000.0,4500000.0,1794.0,26,Defender,185.0,0,1,0.0,0.0,8.406,1.4311528731478136,2767.0,0.0,0.0,0.934,2.305005820721769,859.0,2020,Hellas Verona
Gianluca Lapadula,4000000.0,5000000.0,2159.0,30,Attack,178.0,1,0,11.468,0.0,1.5310000000000001,2.9770992366412212,1965.0,1.5310000000000001,0.0,0.0,3.6137667304015295,523.0,2020,Benevento
Donny van de Beek,39000000.0,44000000.0,2890.0,23,Midfield,184.0,0,1,8.01,8.097,9.801,1.1069063386944182,3171.0,12.443999999999999,10.311,13.041,1.0930289045421424,4117.0,2020,Man Utd
Robert Gumny,2000000.0,3500000.0,1794.0,22,Defender,182.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,FC Augsburg
Ivan Rakitic,3500000.0,20000000.0,1794.0,32,Midfield,184.0,0,1,0.928,3.978,7.424,1.6185518220539519,2113.0,3.978,7.625,17.768,1.0830580462482304,4238.0,2020,Sevilla FC
Miralem Pjanić,60000000.0,45000000.0,1794.0,30,Midfield,181.0,0,0,2.802,7.472,10.794,1.2626865671641792,3350.0,3.0620000000000003,6.798,15.387,0.9618320610687023,3275.0,2020,Barcelona
Simon Kjær,3680000.0,7000000.0,365.0,31,Defender,191.0,0,0,0.0,0.0,6.461,1.1665004985044867,2006.0,0.0,0.0,7.359,1.601317957166392,3035.0,2020,AC Milan
Etrit Berisha,3500000.0,2400000.0,365.0,31,Goalkeeper,194.0,1,0,0.0,0.0,2.802,1.6896551724137931,2610.0,0.0,0.0,5.864,1.3636363636363638,1980.0,2020,SPAL
Ricardo Rodríguez,1950000.0,3500000.0,2159.0,28,Defender,182.0,1,0,0.0,0.0,4.424,1.18562874251497,835.0,0.0,2.465,11.805,0.9943342776203966,3530.0,2020,Torino
Luigi Sepe,4580000.0,6000000.0,2159.0,29,Goalkeeper,185.0,1,1,0.0,0.0,4.67,1.542857142857143,3150.0,0.0,0.0,9.34,1.5789473684210527,3420.0,2020,Parma
Lorenzo Tonelli,2000000.0,2400000.0,365.0,30,Defender,183.0,0,1,0.0,0.0,0.934,2.2978723404255317,705.0,0.934,0.0,3.736,1.5736040609137056,1773.0,2020,Sampdoria
Kaan Ayhan,2660000.0,7000000.0,2159.0,26,Defender,185.0,0,0,1.85,2.7750000000000004,3.7,1.939275220372184,3063.0,3.7,1.85,5.222,1.9514884233737597,2721.0,2020,Sassuolo
Simone Verdi,22000000.0,13000000.0,1794.0,28,Midfield,174.0,0,1,1.868,7.135000000000001,5.604,2.730978260869565,2208.0,3.399,2.802,1.5310000000000001,2.3304562268803943,811.0,2020,Torino
Grégoire Defrel,11000000.0,8000000.0,2159.0,29,Attack,179.0,1,1,2.8020000000000005,2.802,1.868,2.7607361963190185,978.0,10.871,1.868,10.274000000000001,1.7899761336515514,2514.0,2020,Sassuolo
Jordan Veretout,17500000.0,24000000.0,2159.0,27,Midfield,177.0,0,1,6.2010000000000005,0.597,7.732,1.4836702954898913,3215.0,4.67,2.465,8.069,1.2530266343825665,3304.0,2020,AS Roma
Hernani,6470000.0,5500000.0,2159.0,26,Midfield,188.0,0,1,0.597,3.736,5.604,1.7448623497479643,2579.0,0.831,1.662,2.856,2.169421487603306,1452.0,2020,Parma
Christian Kühlwetter,750000.0,450000.0,2159.0,24,Attack,182.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Heidenheim
Alfred Duncan,15000000.0,15000000.0,2159.0,27,Midfield,178.0,1,0,1.868,5.604,3.736,1.8729463307776562,1826.0,4.333,3.736,5.604,1.9064039408866995,2030.0,2020,Fiorentina
Florian Pick,800000.0,750000.0,365.0,25,Attack,176.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Heidenheim
Alberto Grassi,8450000.0,5500000.0,2159.0,25,Midfield,183.0,0,1,0.934,1.868,0.934,3.0,660.0,0.0,0.0,0.0,1.3636363636363638,462.0,2020,Parma
Mario Pasalic,14500000.0,25000000.0,1794.0,25,Midfield,188.0,0,1,10.197,5.864,6.798,1.8241347053320862,3207.0,6.461,4.593,5.864,2.12807881773399,2030.0,2020,Atalanta BC
Mirko Marić,7000000.0,4500000.0,1794.0,25,Attack,188.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Monza
Stefano Sensi,25000000.0,20000000.0,1794.0,25,Midfield,168.0,0,1,2.802,3.736,2.802,1.5118577075098814,1012.0,1.868,3.736,4.67,2.0588235294117645,2142.0,2020,Inter
Karol Linetty,7500000.0,10000000.0,1794.0,25,Midfield,175.0,0,0,3.736,2.802,4.67,2.2131147540983607,2196.0,2.802,2.802,8.406,1.5643105446118193,2589.0,2020,Torino
Stefano Gori,3200000.0,1800000.0,1794.0,24,Goalkeeper,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Juventus
Kevin Bonifazi,11000000.0,4000000.0,1794.0,24,Defender,187.0,0,1,2.465,0.0,0.934,2.403409090909091,1760.0,1.868,0.0,5.604,1.6172168825741746,2393.0,2020,SPAL
Ivan Toney,5600000.0,400000.0,1794.0,24,Attack,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Brentford
Nicolò Barella,32500000.0,50000000.0,3255.0,23,Midfield,175.0,0,1,2.725,6.461,7.3950000000000005,1.1669367909238249,3085.0,0.934,3.736,5.604,1.4631983446644992,3383.0,2020,Inter
Gianluca Mancini,24000000.0,22000000.0,2524.0,24,Defender,190.0,0,1,0.934,0.934,7.732,1.3551136363636362,3520.0,5.267,0.934,5.864,1.4878892733564013,2601.0,2020,AS Roma
Giovanni Simeone,13000000.0,15000000.0,2159.0,25,Attack,180.0,0,1,11.208,3.736,6.538,1.6853932584269664,2937.0,6.798,3.399,5.604,1.7814726840855106,2526.0,2020,Cagliari
Carles Pérez,13000000.0,9000000.0,1794.0,22,Attack,173.0,1,1,3.056,5.586,2.459,2.8571428571428568,1386.0,0.0,0.0,0.0,0.0,0.0,2020,AS Roma
Tommaso Augello,1500000.0,1200000.0,1794.0,26,Defender,180.0,1,1,0.0,1.868,2.802,2.283142389525368,1222.0,0.0,0.0,0.0,0.0,0.0,2020,Sampdoria
Marcin Listkowski,300000.0,400000.0,365.0,22,Attack,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Lecce
Pol Lirola,11000000.0,10000000.0,2159.0,23,Defender,183.0,0,1,0.597,1.868,7.472,1.4718909710391823,2935.0,1.868,6.538,10.274000000000001,1.668761785040855,3182.0,2020,Fiorentina
Georgios Kyriakopoulos,500000.0,3000000.0,2159.0,24,Midfield,186.0,1,0,0.0,2.802,1.868,2.325453545904343,1819.0,2.016,0.597,7.398,1.2516297262059974,2301.0,2020,Sassuolo
Andrea Pinamonti,19500000.0,13500000.0,1794.0,21,Attack,185.0,0,1,5.864,2.465,4.67,2.2304832713754648,2421.0,4.67,2.802,3.736,2.885326757090012,1622.0,2020,Genoa
Marko Rog,15000000.0,13000000.0,1614.0,25,Midfield,180.0,0,1,1.5310000000000001,0.934,5.604,1.804418985270049,2444.0,0.934,0.0,1.868,3.3540372670807455,805.0,2020,Cagliari Calcio
Yann Karamoh,8000000.0,7500000.0,1794.0,22,Attack,184.0,0,1,0.934,0.934,0.0,4.168096054888508,583.0,2.7720000000000002,2.118,4.62,1.7809187279151943,1415.0,2020,Parma
Mërgim Vojvoda,5200000.0,4000000.0,2890.0,25,Defender,187.0,0,0,0.883,1.766,6.7780000000000005,1.1722689075630253,2380.0,0.883,0.883,5.298,1.348161597821153,2203.0,2020,Torino
Giuseppe Pezzella,5750000.0,3500000.0,2159.0,23,Defender,187.0,1,1,0.0,0.0,0.934,2.977667493796526,1209.0,0.0,0.597,0.934,3.1536388140161726,371.0,2020,Parma
Christian Kouamé,15500000.0,17500000.0,1794.0,23,Attack,185.0,0,0,5.604,4.67,0.934,2.167832167832168,1287.0,3.736,5.267,6.2010000000000005,1.6208530805687202,3165.0,2020,Fiorentina
Daam Foulon,500000.0,625000.0,1794.0,21,Defender,180.0,1,1,0.0,2.649,0.883,2.267716535433071,1905.0,0.0,0.0,0.883,1.8067754077791718,797.0,2020,Benevento
Arthur Melo,80600000.0,56000000.0,1794.0,24,Midfield,172.0,0,1,3.3810000000000002,3.3810000000000002,6.165,1.401687216093446,1541.0,0.0,1.525,6.1,1.5980629539951574,2478.0,2020,Juventus
Ivor Pandur,1900000.0,800000.0,2524.0,20,Goalkeeper,187.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Hellas Verona
Alexis Saelemaekers,7650000.0,8000000.0,1794.0,21,Attack,180.0,0,1,2.7,2.7,4.466,1.4983888292158967,1862.0,0.0,3.532,1.766,1.460548405148293,1787.0,2020,AC Milan
Nedim Bajrami,500000.0,2700000.0,365.0,21,Midfield,179.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Empoli
Achraf Hakimi,43000000.0,54000000.0,3255.0,22,Defender,181.0,0,1,7.013,9.25,14.144,1.410579345088161,3573.0,2.447,5.491,5.819,1.4942528735632183,2349.0,2020,Inter
Victor Osimhen,77500000.0,40000000.0,1794.0,22,Attack,186.0,0,0,13.206000000000001,4.62,10.164,1.2157721796276013,2739.0,10.596,2.649,2.649,1.508132084770823,2029.0,2020,Napoli
Gabriel Magalhães,26000000.0,20000000.0,2524.0,23,Defender,190.0,1,1,0.924,0.0,11.088000000000001,1.199086410354016,2627.0,0.924,0.0,7.392,0.6766917293233082,1064.0,2020,Arsenal
Alberto Soro,2500000.0,2700000.0,2524.0,21,Attack,173.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Granada CF
Mikkel Damsgaard,6750000.0,6500000.0,3620.0,20,Midfield,180.0,0,0,7.6499999999999995,3.997,2.55,1.6714285714285715,2100.0,0.0,6.0409999999999995,4.341,1.5965346534653464,2424.0,2020,Sampdoria
Carlos Augusto,4200000.0,800000.0,2890.0,21,Defender,184.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Monza
Shon Weissman,4000000.0,6000000.0,1794.0,24,Attack,174.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Real Valladolid
Juan Cruz,3000000.0,475000.0,2159.0,28,Defender,182.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,CA Osasuna
Matt Doherty,16800000.0,16000000.0,2159.0,28,Defender,185.0,0,0,5.791,4.5969999999999995,15.582,1.0766098243827946,3929.0,6.388,8.791,8.597,1.3625103220478942,3633.0,2020,Tottenham
Harrison Reed,6500000.0,2400000.0,2524.0,25,Midfield,181.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.597,0.0,4.591836734693878,98.0,2020,Fulham
Óscar Rodríguez,13500000.0,15000000.0,2159.0,22,Midfield,174.0,0,1,8.352,1.856,1.856,2.1104054714215925,2047.0,3.712,3.712,10.208,1.169291338582677,2540.0,2020,Sevilla FC
Robin Koch,13000000.0,17000000.0,2524.0,24,Defender,192.0,0,1,1.522,0.0,4.625,1.4748842180263628,2807.0,0.925,0.0,3.7,2.1266968325791855,1989.0,2020,Leeds
Eberechi Eze,17800000.0,9000000.0,2524.0,22,Midfield,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Crystal Palace
Jamal Lowe,890000.0,1400000.0,365.0,26,Attack,183.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Swansea
Ben Chilwell,50200000.0,40000000.0,1764.0,24,Defender,180.0,1,1,3.0,3.597,10.193999999999999,0.9187145557655955,2645.0,0.0,4.0,10.0,1.1944444444444444,3240.0,2020,Chelsea
Maxence Lacroix,5000000.0,1000000.0,3255.0,20,Defender,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,VfL Wolfsburg
Nikola Maras,1300000.0,1200000.0,2524.0,25,Defender,189.0,0,0,0.0,0.0,0.0,0.0,0.0,4.085,0.872,6.976,1.735261401557286,2697.0,2020,UD Almería
Ivo Grbic,3500000.0,2000000.0,1794.0,24,Goalkeeper,195.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Atlético Madrid
Antonee Robinson,2100000.0,3500000.0,2890.0,23,Defender,183.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Fulham
Charlie Goode,1100000.0,100000.0,1794.0,25,Defender,196.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Brentford
Aaron Ramsdale,20500000.0,12500000.0,2890.0,22,Goalkeeper,190.0,0,1,0.0,1.0,5.0,1.6756756756756757,3330.0,0.0,0.0,0.0,1.6666666666666665,270.0,2020,Sheff Utd
Bartosz Bialek,5000000.0,3000000.0,1794.0,19,Attack,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,VfL Wolfsburg
Miguel Baeza,2500000.0,100000.0,1794.0,20,Midfield,177.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Celta de Vigo
Lukas Daschner,350000.0,350000.0,2159.0,22,Midfield,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,FC St. Pauli
Kieffer Moore,2200000.0,2000000.0,2524.0,28,Attack,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Cardiff
Dani Parejo,2250000.0,20000000.0,2159.0,31,Midfield,182.0,0,1,8.618,4.575,7.359,1.608695652173913,4140.0,8.949,7.69,14.121,1.035143769968051,4695.0,2020,Villarreal
Francis Coquelin,7100000.0,14000000.0,1794.0,29,Midfield,177.0,0,1,0.0,1.525,5.8340000000000005,1.8146568437378827,2579.0,0.0,0.928,7.956,1.1205976520811098,2811.0,2020,Villarreal
Enes Ünal,9000000.0,8000000.0,2890.0,23,Attack,187.0,0,0,6.7620000000000005,1.856,5.5680000000000005,1.5461446264482621,2503.0,5.5680000000000005,2.7840000000000003,5.5680000000000005,2.0699172033118676,2174.0,2020,Getafe
Mohammed Salisu,12000000.0,12000000.0,2890.0,21,Defender,188.0,1,0,0.928,0.928,9.280000000000001,1.1700632466619816,2846.0,0.0,0.0,0.597,0.5,180.0,2020,Southampton
Maxime Gonalons,4000000.0,2800000.0,365.0,31,Midfield,187.0,0,1,0.597,0.597,4.309,1.3873694679264048,2011.0,0.597,0.0,3.978,1.5354330708661417,762.0,2020,Granada CF
Pierre-Emile Højbjerg,16600000.0,20000000.0,1794.0,25,Midfield,185.0,0,0,0.0,1.0,7.0,1.781569965870307,2930.0,4.0,4.0,4.0,1.9211287988422574,2764.0,2020,Tottenham
Kyle Walker-Peters,13300000.0,8000000.0,1794.0,23,Defender,173.0,0,1,0.0,0.0,2.0,1.4768339768339767,1036.0,0.0,3.597,2.597,1.170731707317073,615.0,2020,Southampton
Konstantinos Tsimikas,13000000.0,9000000.0,2524.0,24,Defender,179.0,1,0,0.0,5.303999999999999,14.864999999999998,0.830689356792616,3467.0,0.0,2.016,7.545,0.7453416149068324,2415.0,2020,Liverpool
Luca Kilian,2000000.0,1300000.0,1794.0,21,Defender,192.0,0,1,0.0,0.0,1.85,2.1983715766099188,1351.0,0.0,0.0,0.0,0.0,0.0,2020,1.FSV Mainz 05
Nathan Aké,45300000.0,28000000.0,2524.0,25,Defender,180.0,1,1,2.0,2.0,4.0,1.7687861271676302,2595.0,4.0,1.0,10.0,1.846424384525205,3412.0,2020,Man City
Ermedin Demirovic,3700000.0,3000000.0,2890.0,22,Attack,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,SC Freiburg
Steven Zuber,3000000.0,4500000.0,1794.0,29,Attack,182.0,0,0,1.85,0.597,0.925,3.154435925520263,913.0,5.222,1.85,0.925,2.681281618887015,1779.0,2020,E. Frankfurt
Alexander Schwolow,7000000.0,7000000.0,365.0,28,Goalkeeper,190.0,0,1,0.0,0.0,4.297000000000001,1.3426763110307414,2212.0,0.0,0.925,4.625,1.8962264150943395,3180.0,2020,Hertha BSC
Choco Lozano,2500000.0,1000000.0,365.0,27,Attack,183.0,0,0,0.0,0.0,0.0,0.0,0.0,1.194,1.856,0.928,3.2033898305084745,1180.0,2020,Cádiz CF
Dimitri Foulquier,2000000.0,2000000.0,1794.0,27,Defender,183.0,0,0,0.928,0.0,4.309,1.7163289630512515,1678.0,2.7840000000000003,2.7840000000000003,5.237,1.0320114667940756,2093.0,2020,Granada CF
Lucas Torró,2000000.0,2400000.0,2524.0,26,Midfield,190.0,0,1,0.597,0.0,0.597,1.7923186344238975,703.0,0.597,0.0,0.925,2.1592148309705563,917.0,2020,CA Osasuna
Mijat Gacinovic,3000000.0,7000000.0,2159.0,25,Midfield,175.0,0,0,0.597,1.522,4.894,2.94010889292196,1653.0,1.194,6.029,4.2379999999999995,2.1921097770154376,2915.0,2020,TSG Hoffenheim
Iván Alejo,2000000.0,950000.0,2890.0,25,Attack,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525,1.6216216216216217,333.0,2020,Cádiz CF
Luis Milla,5000000.0,1000000.0,2524.0,26,Midfield,175.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Granada CF
Ferran Torres,33500000.0,45000000.0,2524.0,20,Attack,184.0,0,1,4.906000000000001,6.431,7.69,1.9414037347070185,3106.0,2.4530000000000003,1.525,6.1,1.6990846681922198,1748.0,2020,Man City
Jorge de Frutos,6000000.0,2000000.0,2890.0,23,Attack,173.0,0,1,0.0,0.0,0.597,3.571428571428571,252.0,0.0,0.0,0.0,0.0,0.0,2020,Levante
Trincão,30940000.0,16000000.0,2159.0,21,Attack,184.0,1,1,6.701,8.491999999999999,1.744,2.0336311087756176,1903.0,0.0,0.0,0.0,8.108108108108107,111.0,2020,Barcelona
Kieran Dowell,2200000.0,2000000.0,2129.0,23,Midfield,183.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,2020,Norwich
Joël Veltman,1000000.0,8000000.0,1794.0,28,Defender,184.0,0,1,0.0,0.0,8.097,1.0617381046008652,2543.0,0.852,0.0,1.4489999999999998,1.8274111675126903,788.0,2020,Brighton
Issa Kaboré,4500000.0,1300000.0,1794.0,19,Defender,180.0,0,0,0.0,0.883,2.649,0.6000000000000001,450.0,0.0,0.0,0.0,0.0,0.0,2020,Man City
Waldemar Anton,4000000.0,5500000.0,2890.0,24,Defender,189.0,0,1,0.0,0.0,0.0,0.0,0.0,0.925,0.925,5.222,2.0277777777777777,3240.0,2020,VfB Stuttgart
Gregor Kobel,7200000.0,4000000.0,2890.0,23,Goalkeeper,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.372,2.3101604278074865,1870.0,2020,VfB Stuttgart
Tomas Soucek,16200000.0,12000000.0,2524.0,25,Midfield,192.0,0,0,4.194,0.0,2.791,1.584327086882453,1761.0,0.0,0.0,0.0,0.0,0.0,2020,West Ham
Jude Bellingham,30150000.0,11000000.0,3255.0,17,Midfield,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Bor. Dortmund
Suso,21700000.0,17500000.0,1794.0,27,Attack,177.0,1,1,2.459,2.7960000000000003,9.245000000000001,1.3315629742033384,2636.0,7.135000000000001,8.406,9.937000000000001,1.0966057441253265,3447.0,2020,Sevilla FC
Ömer Toprak,4000000.0,3500000.0,365.0,31,Defender,187.0,0,0,0.0,0.0,1.522,2.602892102335929,899.0,0.0,0.0,0.597,3.0241935483870965,744.0,2020,Werder Bremen
Leonardo Bittencourt,7000000.0,4800000.0,2159.0,27,Midfield,171.0,0,1,4.894,1.85,1.85,2.742857142857143,2100.0,0.925,3.372,0.925,2.719033232628399,1324.0,2020,Werder Bremen
Leroy Sané,49000000.0,80000000.0,1794.0,24,Attack,183.0,1,1,0.0,0.0,0.0,18.75,24.0,13.582,12.985,9.597,1.2579872204472844,2504.0,2020,Bayern Munich
Hee-chan Hwang,12000000.0,10000000.0,2890.0,24,Attack,177.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,RB Leipzig
Josep Martínez,2500000.0,2300000.0,3255.0,22,Goalkeeper,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,RB Leipzig
Marius Bülter,1500000.0,2400000.0,2159.0,27,Attack,188.0,0,1,6.4750000000000005,3.3129999999999997,4.297000000000001,1.99288256227758,2529.0,0.0,0.0,0.0,0.0,0.0,2020,Union Berlin
Emre Can,25000000.0,24000000.0,2159.0,26,Midfield,186.0,0,1,1.85,0.925,5.550000000000001,1.651376146788991,1417.0,3.736,0.934,7.3950000000000005,1.1962782454585734,2257.0,2020,Bor. Dortmund
Álvaro Morata,35000000.0,36000000.0,1998.0,28,Attack,189.0,0,1,13.524000000000001,3.6470000000000002,10.143,1.1567297393787932,2801.0,12.956,0.928,12.359,1.1743772241992882,2529.0,2020,Atlético Madrid
Wataru Endo,1700000.0,1600000.0,2524.0,27,Midfield,178.0,0,0,0.0,0.0,0.0,3.7656903765690375,239.0,1.766,0.0,2.649,1.6260162601626016,1107.0,2020,VfB Stuttgart
Timo Werner,53000000.0,64000000.0,1794.0,24,Attack,180.0,0,1,29.482000000000003,10.385,9.519,1.2789077737531345,3589.0,16.591,8.922,13.547,0.9861424427972929,3103.0,2020,Chelsea
Pascal Stenzel,1300000.0,2400000.0,2159.0,24,Defender,183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.372,0.925,2.7868852459016393,1647.0,2020,VfB Stuttgart
Pablo Marí,6000000.0,4800000.0,2524.0,27,Defender,193.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Arsenal
Hakim Ziyech,40000000.0,40000000.0,1794.0,27,Attack,180.0,1,1,6.903,15.254999999999999,7.245,1.139240506329114,2686.0,16.617,17.811,15.254999999999999,0.9851617611286791,4111.0,2020,Chelsea
Felix Uduokhai,7000000.0,6800000.0,2524.0,23,Defender,193.0,1,1,0.0,0.0,4.625,2.1245605223505777,1991.0,0.0,0.0,0.925,4.142259414225942,239.0,2020,FC Augsburg
Marc Cucurella,11800000.0,18000000.0,2890.0,22,Defender,173.0,1,1,0.928,5.5680000000000005,14.186,1.0802880768204854,3749.0,1.525,1.856,7.424,1.5615141955835963,2536.0,2020,Getafe
Javi Sánchez,3000000.0,1200000.0,2159.0,23,Defender,189.0,0,1,0.0,0.928,0.928,1.689419795221843,586.0,0.597,0.0,0.0,4.421965317919075,346.0,2020,Real Valladolid
Dany Mota,4860000.0,350000.0,2524.0,22,Attack,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Monza
Giovani Lo Celso,32000000.0,40000000.0,2890.0,24,Midfield,177.0,1,1,1.194,2.597,5.5969999999999995,2.006502554575012,2153.0,12.531,5.237,6.431,1.5437392795883362,3498.0,2020,Tottenham
José Machín,3700000.0,1500000.0,1794.0,24,Midfield,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.0,4.444444444444445,243.0,2020,Monza
Yan Couto,6000000.0,3600000.0,1794.0,18,Defender,168.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Man City
Lucas Pérez,200000.0,2500000.0,1429.0,33,Attack,180.0,1,1,3.712,3.712,4.640000000000001,2.08710407239819,1768.0,10.208,4.640000000000001,6.496,1.908,2500.0,2021,Cádiz CF
Dan Burn,15000000.0,3500000.0,1794.0,29,Defender,201.0,1,1,1.0,0.0,6.0,1.2460920053595355,2239.0,0.0,0.0,9.0,1.4370010413051024,2881.0,2021,Newcastle
Sven Michel,2500000.0,800000.0,365.0,31,Attack,177.0,1,1,0.0,0.0,0.0,0.0,0.0,4.625,1.522,0.0,4.816901408450704,1420.0,2021,Union Berlin
Wout Weghorst,17500000.0,20000000.0,1794.0,29,Attack,197.0,0,1,21.485,8.325000000000001,15.338000000000001,1.0687022900763359,3537.0,17.188000000000002,3.9690000000000003,8.594000000000001,1.576394502829426,3711.0,2021,Burnley
Reinildo Mandava,3000000.0,10000000.0,1429.0,27,Defender,180.0,1,0,0.0,0.0,11.088000000000001,1.084788029925187,2406.0,0.0,0.0,4.62,1.187888198757764,1288.0,2021,Atlético Madrid
Kieffer Moore,4200000.0,5000000.0,2159.0,29,Attack,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Bournemouth
Albert Gudmundsson,1500000.0,3000000.0,1429.0,24,Attack,177.0,0,0,8.352,3.408,9.116999999999999,1.2071005917159763,2535.0,0.597,0.852,0.852,1.263157894736842,285.0,2021,Genoa
Myrto Uzuni,4000000.0,3500000.0,1794.0,26,Attack,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Granada CF
Denis Zakaria,11350000.0,27000000.0,2525.0,25,Midfield,190.0,0,0,0.925,0.925,1.85,2.7036395147313694,1731.0,1.85,1.85,5.819,1.282339707536558,2667.0,2021,Juventus
Rodrigo Bentancur,19000000.0,25000000.0,1794.0,24,Midfield,187.0,0,0,0.0,3.736,7.058,1.2429378531073447,3186.0,0.597,7.472,8.329,1.3957996768982228,3095.0,2021,Tottenham
